,Weight vectors,Accuracy,Strategy,Time period,Drowsiness
10958,"[[   1.37688273   53.50584003  -99.10067339  145.75402609   69.20070486
     4.95753705   77.45704059  140.69387233    1.37688274   53.50584003
    -5.08239771 -369.41330865 -166.93973836  299.36997634  -70.47639488
     7.01484411]]",0.5703125,PhiID prediction,post2,light drowsy
10959,"[[   1.10907941  -51.78168442 -419.73409697 -237.24065462  591.4968465
    17.73923909   73.20427864 -168.53169412    1.10907941  -51.78168442
   -17.15371243 -244.2153917   211.32919893  151.59800634  253.55135367
    10.39314181]]",0.5625,PhiID prediction,post2,light drowsy
10960,"[[-9.93853997e-02  2.07800747e+01 -3.92601439e+02 -1.58721586e+02
   3.75631156e+02  1.71708500e+01  3.81571503e+01 -3.35292123e+02
  -9.93854020e-02  2.07800747e+01 -1.67245804e+01 -5.06832303e+02
   1.41864292e+02  6.59669212e+02  1.80573662e+02  7.71311110e+00]]",0.546875,PhiID prediction,post2,light drowsy
10961,"[[   4.23097735   32.761192   -115.81245359  -56.20646367  147.18403108
     9.40641757   81.96320619  137.01826802    4.23097735   32.761192
    -9.31757486 -105.01213349   41.7082564   221.45750324 -248.97858283
    10.08413565]]",0.5703125,PhiID prediction,post2,light drowsy
10962,"[[  -0.90438736  -25.12512874 -363.37895461   38.84084992  434.73935256
    20.93541677   52.15720298 -225.10506901   -0.90438736  -25.12512873
   -21.01863279 -159.78788081  -41.57768593  251.87014494  132.03018653
     3.11821076]]",0.5625,PhiID prediction,post2,light drowsy
10963,"[[-5.42546441e-02 -1.27728623e+01 -6.08047845e+01 -1.91818420e+02
   1.41590995e+02  8.28026870e+00  7.77107529e+01 -2.24816523e+02
  -5.42546449e-02 -1.27728623e+01 -7.66734366e+00 -3.44455466e+02
   1.73027725e+02  5.44955399e+02  2.15644946e+01  1.00654057e+01]]",0.5328125,PhiID prediction,post2,light drowsy
10964,"[[   0.85875245   -8.35159609   87.5032391   135.98379551   -5.41021327
     1.44111144   67.48139982  123.7554498     0.85875244   -8.35159611
    -1.20293783 -520.62209572 -151.48091343  633.60840956 -226.44678876
     5.62830815]]",0.53828125,PhiID prediction,post2,light drowsy
10965,"[[  -1.36901293  -69.35417698 -433.82881504 -177.46996473  619.68899926
    11.31872785   71.04079496 -151.84849002   -1.36901293  -69.354177
   -10.49702938 -376.13162929  147.73950929  339.7593415   192.09256497
     5.1851567 ]]",0.546875,PhiID prediction,post2,light drowsy
10966,"[[-7.61353243e-02 -5.48720188e+01 -2.94910348e+02 -9.91844964e+01
   4.60673346e+02  1.30240288e+01  7.05918366e+01  2.88552837e+01
  -7.61353265e-02 -5.48720188e+01 -1.25333150e+01 -4.77752718e+02
   9.48592520e+01  4.44048813e+02  1.29758208e+01  1.04777016e+01]]",0.5515625,PhiID prediction,post2,light drowsy
10967,"[[   1.62462636   -3.03836859 -555.09159765 -359.90708572  640.33804441
    10.46060167   66.29809974 -275.94560651    1.62462636   -3.03836861
   -10.38532944 -104.15854924  339.33847537  183.51906067  213.3478798
     3.79769401]]",0.56640625,PhiID prediction,post2,light drowsy
10968,"[[ 1.51118246e-01  7.04213990e+01  3.68053361e+02  3.78613107e+02
  -4.53057343e+02  2.38634756e+01  8.10818703e+01  2.38318288e+02
   1.51118250e-01  7.04213990e+01 -2.32378635e+01 -3.46851695e+02
  -3.83503722e+02  1.74577667e+02 -5.83709965e+01  1.04907718e+01]]",0.53515625,PhiID prediction,post2,light drowsy
10969,"[[   1.34433247   12.4423044   457.46798374  208.9002025  -416.0293132
     5.65053173   63.90348572  259.62128408    1.34433247   12.44230442
    -5.50478161 -622.51263393 -212.22878933  690.00115061 -308.60363969
     2.64336362]]",0.55546875,PhiID prediction,post2,light drowsy
10970,"[[ 1.89505225e-01  5.04965904e+01  1.96798557e+02  3.89985359e+02
  -2.71048460e+02  8.49059793e+00  5.30123432e+01  1.90180438e+02
   1.89505216e-01  5.04965903e+01 -8.36007441e+00 -2.48547326e+02
  -4.13412492e+02  4.34168628e+02 -3.96813585e+02  1.71834458e+00]]",0.5640625,PhiID prediction,post2,light drowsy
10971,"[[   2.87495757  -79.33491606 -202.25124941 -290.7062949   454.86125296
     4.47372939   85.27863742 -102.62344332    2.87495758  -79.33491603
    -3.656929   -672.990475    267.54080646  476.98442756  307.07858497
     7.8732816 ]]",0.5328125,PhiID prediction,post2,light drowsy
10972,"[[  -2.11662565   34.61418486 -428.84235312 -424.7292596   374.08764091
    20.45763655   34.85782132 -340.04751913   -2.11662567   34.61418481
   -20.34823555 -382.84442041  412.71082475  497.94483574  240.62895332
     0.97945954]]",0.553125,PhiID prediction,post2,light drowsy
10973,"[[   3.49239792   28.15360744  -16.09697151  178.57614624   51.7908818
    21.31306891   90.40296774  -76.84451861    3.49239792   28.15360744
   -21.28818723 -401.52889377 -179.51577131  182.9080052   296.28887599
    11.55506465]]",0.54296875,PhiID prediction,post2,light drowsy
10974,"[[   2.62996092   12.42705073  190.4503739   238.33374601 -112.61175142
     9.76492392   99.1930277   288.05743228    2.62996091   12.42705071
    -9.89382812 -587.892803   -235.18581784  513.96981518 -201.47267978
    11.45228124]]",0.55078125,PhiID prediction,post2,light drowsy
10975,"[[   4.35798407   55.16450126  302.64907097    7.95095803 -309.1149127
    11.07477282   81.14187057 -209.54188311    4.35798407   55.16450127
   -11.31967757 -703.6733761   -23.40793503  805.64358211  114.54756302
     5.70621095]]",0.5453125,PhiID prediction,post2,light drowsy
10976,"[[   1.96795157  -63.78747818  -64.41923831  -39.01601919  300.66668335
    25.47648623   99.28290027 -198.18767271    1.96795157  -63.78747818
   -25.64178406 -102.13067774   29.23190939  199.59219314  126.03818052
     4.11324438]]",0.54453125,PhiID prediction,post2,light drowsy
10977,"[[  -1.63793211   52.25036741  307.76421864 -261.99589054 -389.31968927
    11.26756061   42.17940319 -185.90606047   -1.63793211   52.25036739
   -11.01832955 -822.07423392  230.14931469 1033.77560062  -26.00338406
     4.19500638]]",0.559375,PhiID prediction,post2,light drowsy
10978,"[[  -0.95888227  -41.51540897  -21.15404912  -65.52297519  156.9412443
    19.27310567   59.37089591 -209.53729771   -0.95888227  -41.51540895
   -18.63897092 -506.29085622   52.26108652  602.02819056  134.90966157
     1.0687768 ]]",0.56640625,PhiID prediction,post2,light drowsy
10979,"[[   0.67332975 -105.79747707 -151.45798359   24.17087494  404.60343471
    14.29151673   41.36433984  127.6661392     0.67332975 -105.79747706
   -14.00084621 -542.24653151  -32.78063457  346.47235868   80.10821111
     5.82892418]]",0.5578125,PhiID prediction,post2,light drowsy
10980,"[[   1.05919231   11.21940809  118.35937144  312.44708165  -32.08491513
     5.47458432   94.16397031  340.65123763    1.05919231   11.21940811
    -4.72097215 -557.1265364  -330.68916686  672.81282006 -429.81041716
     0.76386968]]",0.5375,PhiID prediction,post2,light drowsy
10981,"[[  -1.03713441  -43.41712333 -276.70009451   35.66976243  400.42946828
    16.99927453   47.41995743  -32.86096334   -1.0371344   -43.41712331
   -16.79070099 -178.59607419  -40.80549172  209.08271462   19.46295081
     6.94471258]]",0.5640625,PhiID prediction,post2,light drowsy
10982,"[[   1.13547415   27.64774132 -148.55736345  -91.38584253  161.90930772
    10.53842501   76.05060654 -178.02474549    1.13547415   27.64774132
   -10.71904632 -356.67848551  100.18914689  601.48907913  -42.25866175
    14.36885115]]",0.55859375,PhiID prediction,post2,light drowsy
10983,"[[   3.11891958   22.44345873 -357.85057356 -123.91421117  371.20205028
    16.00369711   51.79691431 -226.12080875    3.11891959   22.44345876
   -16.17944847 -270.1506696   112.06457251  363.77580768  132.71040389
     7.05607036]]",0.55546875,PhiID prediction,post2,light drowsy
10984,"[[ 3.00915305e+00 -2.08334774e+01 -3.74795943e+02 -6.95562939e+02
   4.96252341e+02  2.92908558e-01  8.31073635e+01 -2.59855827e+02
   3.00915306e+00 -2.08334774e+01 -4.01777670e-01 -6.64767706e+02
   6.71755340e+02  6.46504305e+02  2.73630333e+02  4.10890720e+00]]",0.54140625,PhiID prediction,post2,light drowsy
10985,"[[   1.29775651  -30.42953183 -249.58715203 -522.18632927  360.53769181
    19.76013871   71.5692499  -320.17955893    1.29775651  -30.42953184
   -20.07383317 -485.37482562  504.45218831  601.45908328  187.55865101
     6.86876397]]",0.54921875,PhiID prediction,post2,light drowsy
10986,"[[-1.18618539e-01 -7.98412137e+00  6.20529563e+01  2.37171451e+02
   1.64454582e+01  2.06416591e+01  7.37999611e+01  2.06936735e+02
  -1.18618536e-01 -7.98412135e+00 -2.03749455e+01 -9.10598059e+01
  -2.51728317e+02  2.79716322e+02 -3.88323805e+02  4.94993810e+00]]",0.571875,PhiID prediction,post2,light drowsy
10987,"[[   1.75012123 -103.10880042 -437.20415172 -504.86938555  715.71621867
    20.03429184   70.04918082   -6.44364637    1.75012125 -103.10880038
   -20.05256528 -207.56828109  509.58771871  140.52799277   90.68406749
     6.93996233]]",0.56328125,PhiID prediction,post2,light drowsy
10988,"[[   3.00914688  -15.50457868 -513.48808574 -392.87832295  631.65377041
    19.56367782   78.34439727   57.34999205    3.00914687  -15.50457872
   -19.40527754 -381.49912228  407.50210403   38.39081019  313.36364799
     8.46421092]]",0.55234375,PhiID prediction,post2,light drowsy
10989,"[[   3.08853571   -9.57147788  161.37349612 -271.16536162  -65.84788141
    10.54254139   79.36670461 -154.98030764    3.08853571   -9.57147784
   -10.87926674 -526.2957015   267.66290737  654.81424664   29.41852363
    10.81961335]]",0.53203125,PhiID prediction,post2,light drowsy
10990,"[[   2.33561199  -18.69169126  269.74620425  130.51409941 -177.33436262
     2.60558508   58.40796639  165.15870732    2.33561199  -18.69169125
    -2.88721886 -788.60633566 -138.57181972  596.3471524    32.17031363
     9.17239685]]",0.52421875,PhiID prediction,post2,light drowsy
10991,"[[   1.07996592  -10.60612012 -379.79337268 -278.52568492  460.4381729
    15.62863501   72.30609257 -375.58881728    1.07996593  -10.60612005
   -15.79369385 -305.35114538  256.51953673  592.36648573   77.127641
     5.91747081]]",0.5546875,PhiID prediction,post2,light drowsy
10992,"[[   4.1875661     2.44858752 -703.09245284 -330.13713378  773.98873759
     8.57923439   67.14126703 -301.3238317     4.18756609    2.4485875
    -9.15282122   55.94375289  340.05654586  203.25591696   49.76482851
     8.03674647]]",0.53984375,PhiID prediction,post2,light drowsy
10993,"[[   3.34457572  -22.79567559 -172.90072881 -138.64303138  317.13285773
    10.23555988   97.97096792 -241.80113727    3.34457572  -22.79567559
    -9.93397356 -392.96764412  137.37706877  501.99595676  139.70107821
     5.90362878]]",0.55078125,PhiID prediction,post2,light drowsy
10994,"[[  -1.88914834  -30.31990328 -224.11200756  -96.82930802  283.46719926
    14.1106646    34.89612507 -196.915962     -1.88914834  -30.31990331
   -14.68517998 -293.88888388   72.4314964   289.48497355  199.05018403
     7.18629316]]",0.55625,PhiID prediction,post2,light drowsy
10995,"[[   1.42687232  -36.57197074 -406.73442009 -177.08798633  537.594965
    20.40150827   63.912264     90.26185607    1.42687232  -36.57197073
   -20.08289024 -266.73207031  168.58810234  194.04921157  -15.66682723
     6.45746178]]",0.53984375,PhiID prediction,post2,light drowsy
10996,"[[ 3.86635997e-01  1.11313598e+01 -1.67465822e+02 -2.12479574e+02
   2.29439254e+02  1.54703756e+01  8.72071408e+01 -2.23368934e+02
   3.86635993e-01  1.11313598e+01 -1.49639603e+01 -5.00337481e+02
   2.19243469e+02  5.63732019e+02  1.77964588e+02  1.24303559e+01]]",0.5578125,PhiID prediction,post2,light drowsy
10997,"[[   4.56437916  -45.86655875  274.62097724   83.20769696 -130.29363973
    10.22631809   52.04162245   50.6654213     4.56437916  -45.86655874
   -10.57897088 -550.10857983  -95.71944784  349.35654376  125.70418466
    13.16457184]]",0.5453125,PhiID prediction,post2,light drowsy
10998,"[[  -1.90291307  -36.41813638   82.29528554  164.84441116   26.15660099
    14.31995285   69.19498374  248.58428149   -1.90291307  -36.41813638
   -13.51023855 -613.65576589 -178.32399471  360.44192345    5.06907991
     7.79892035]]",0.565625,PhiID prediction,post2,light drowsy
10999,"[[-3.89514109e-01 -1.52230358e+01 -6.09138869e+02 -1.30353659e+02
   6.57669769e+02  1.89420719e+01  3.75465537e+01 -3.29764684e+02
  -3.89514098e-01 -1.52230358e+01 -1.85522196e+01 -2.84108944e+02
   1.12773468e+02  2.16674596e+02  3.92003364e+02  1.81224187e+00]]",0.5375,PhiID prediction,post2,light drowsy
11000,,,PhiID prediction,post2,heavy drowsy
11001,,,PhiID prediction,post2,heavy drowsy
11002,,,PhiID prediction,post2,heavy drowsy
11003,,,PhiID prediction,post2,heavy drowsy
11004,,,PhiID prediction,post2,heavy drowsy
11005,,,PhiID prediction,post2,heavy drowsy
11006,,,PhiID prediction,post2,heavy drowsy
11007,,,PhiID prediction,post2,heavy drowsy
11008,,,PhiID prediction,post2,heavy drowsy
11009,,,PhiID prediction,post2,heavy drowsy
11010,,,PhiID prediction,post2,heavy drowsy
11011,,,PhiID prediction,post2,heavy drowsy
11012,,,PhiID prediction,post2,heavy drowsy
11013,,,PhiID prediction,post2,heavy drowsy
11014,,,PhiID prediction,post2,heavy drowsy
11015,,,PhiID prediction,post2,heavy drowsy
11016,,,PhiID prediction,post2,heavy drowsy
11017,,,PhiID prediction,post2,heavy drowsy
11018,,,PhiID prediction,post2,heavy drowsy
11019,,,PhiID prediction,post2,heavy drowsy
11020,,,PhiID prediction,post2,heavy drowsy
11021,,,PhiID prediction,post2,heavy drowsy
11022,,,PhiID prediction,post2,heavy drowsy
11023,,,PhiID prediction,post2,heavy drowsy
11024,,,PhiID prediction,post2,heavy drowsy
11025,,,PhiID prediction,post2,heavy drowsy
11026,,,PhiID prediction,post2,heavy drowsy
11027,,,PhiID prediction,post2,heavy drowsy
11028,,,PhiID prediction,post2,heavy drowsy
11029,,,PhiID prediction,post2,heavy drowsy
11030,,,PhiID prediction,post2,heavy drowsy
11031,,,PhiID prediction,post2,heavy drowsy
11032,,,PhiID prediction,post2,heavy drowsy
11033,,,PhiID prediction,post2,heavy drowsy
11034,,,PhiID prediction,post2,heavy drowsy
11035,,,PhiID prediction,post2,heavy drowsy
11036,,,PhiID prediction,post2,heavy drowsy
11037,,,PhiID prediction,post2,heavy drowsy
11038,,,PhiID prediction,post2,heavy drowsy
11039,,,PhiID prediction,post2,heavy drowsy
11040,,,PhiID prediction,post2,heavy drowsy
11041,,,PhiID prediction,post2,heavy drowsy
11042,,,PhiID prediction,post2,heavy drowsy
11043,,,PhiID prediction,post2,heavy drowsy
11044,,,PhiID prediction,post2,heavy drowsy
11045,,,PhiID prediction,post2,heavy drowsy
11046,,,PhiID prediction,post2,heavy drowsy
11047,,,PhiID prediction,post2,heavy drowsy
11048,,,PhiID prediction,post2,heavy drowsy
11049,,,PhiID prediction,post2,heavy drowsy
11050,,,PhiID prediction,post2,heavy drowsy
11051,,,PhiID prediction,post2,heavy drowsy
11052,,,PhiID prediction,post2,heavy drowsy
11053,,,PhiID prediction,post2,heavy drowsy
11054,,,PhiID prediction,post2,heavy drowsy
11055,,,PhiID prediction,post2,heavy drowsy
11056,,,PhiID prediction,post2,heavy drowsy
11057,,,PhiID prediction,post2,heavy drowsy
11058,,,PhiID prediction,post2,heavy drowsy
11059,,,PhiID prediction,post2,heavy drowsy
11060,,,PhiID prediction,post2,heavy drowsy
11061,,,PhiID prediction,post2,heavy drowsy
11062,,,PhiID prediction,post2,heavy drowsy
11063,,,PhiID prediction,post2,heavy drowsy
11064,,,PhiID prediction,post2,heavy drowsy
11065,,,PhiID prediction,post2,heavy drowsy
11066,,,PhiID prediction,post2,heavy drowsy
11067,,,PhiID prediction,post2,heavy drowsy
11068,,,PhiID prediction,post2,heavy drowsy
11069,,,PhiID prediction,post2,heavy drowsy
11070,,,PhiID prediction,post2,heavy drowsy
11071,,,PhiID prediction,post2,heavy drowsy
11072,,,PhiID prediction,post2,heavy drowsy
11073,,,PhiID prediction,post2,heavy drowsy
11074,,,PhiID prediction,post2,heavy drowsy
11075,,,PhiID prediction,post2,heavy drowsy
11076,,,PhiID prediction,post2,heavy drowsy
11077,,,PhiID prediction,post2,heavy drowsy
11078,,,PhiID prediction,post2,heavy drowsy
11079,,,PhiID prediction,post2,heavy drowsy
11080,,,PhiID prediction,post2,heavy drowsy
11081,,,PhiID prediction,post2,heavy drowsy
11082,,,PhiID prediction,post2,heavy drowsy
11083,,,PhiID prediction,post2,heavy drowsy
11084,,,PhiID prediction,post2,heavy drowsy
11085,,,PhiID prediction,post2,heavy drowsy
11086,,,PhiID prediction,post2,heavy drowsy
11087,,,PhiID prediction,post2,heavy drowsy
11088,,,PhiID prediction,post2,heavy drowsy
11089,,,PhiID prediction,post2,heavy drowsy
11090,,,PhiID prediction,post2,heavy drowsy
11091,,,PhiID prediction,post2,heavy drowsy
11092,,,PhiID prediction,post2,heavy drowsy
11093,,,PhiID prediction,post2,heavy drowsy
11094,,,PhiID prediction,post2,heavy drowsy
11095,,,PhiID prediction,post2,heavy drowsy
11096,,,PhiID prediction,post2,heavy drowsy
11097,,,PhiID prediction,post2,heavy drowsy
11098,,,PhiID prediction,post2,heavy drowsy
11099,,,PhiID prediction,post2,heavy drowsy
11100,,,PhiID prediction,post2,heavy drowsy
11101,,,PhiID prediction,post2,heavy drowsy
11102,,,PhiID prediction,post2,heavy drowsy
11103,,,PhiID prediction,post2,heavy drowsy
11104,,,PhiID prediction,post2,heavy drowsy
11105,,,PhiID prediction,post2,heavy drowsy
11106,,,PhiID prediction,post2,heavy drowsy
11107,,,PhiID prediction,post2,heavy drowsy
11108,,,PhiID prediction,post2,heavy drowsy
11109,,,PhiID prediction,post2,heavy drowsy
11110,,,PhiID prediction,post2,heavy drowsy
11111,,,PhiID prediction,post2,heavy drowsy
11112,,,PhiID prediction,post2,heavy drowsy
11113,,,PhiID prediction,post2,heavy drowsy
11114,,,PhiID prediction,post2,heavy drowsy
11115,,,PhiID prediction,post2,heavy drowsy
11116,,,PhiID prediction,post2,heavy drowsy
11117,,,PhiID prediction,post2,heavy drowsy
11118,,,PhiID prediction,post2,heavy drowsy
11119,,,PhiID prediction,post2,heavy drowsy
11120,,,PhiID prediction,post2,heavy drowsy
11121,,,PhiID prediction,post2,heavy drowsy
11122,,,PhiID prediction,post2,heavy drowsy
11123,,,PhiID prediction,post2,heavy drowsy
11124,,,PhiID prediction,post2,heavy drowsy
11125,,,PhiID prediction,post2,heavy drowsy
11126,,,PhiID prediction,post2,heavy drowsy
11127,,,PhiID prediction,post2,heavy drowsy
11128,,,PhiID prediction,post2,heavy drowsy
11129,,,PhiID prediction,post2,heavy drowsy
11130,,,PhiID prediction,post2,heavy drowsy
11131,,,PhiID prediction,post2,heavy drowsy
11132,,,PhiID prediction,post2,heavy drowsy
11133,,,PhiID prediction,post2,heavy drowsy
11134,,,PhiID prediction,post2,heavy drowsy
11135,,,PhiID prediction,post2,heavy drowsy
11136,,,PhiID prediction,post2,heavy drowsy
11137,,,PhiID prediction,post2,heavy drowsy
11138,,,PhiID prediction,post2,heavy drowsy
11139,,,PhiID prediction,post2,heavy drowsy
11140,,,PhiID prediction,post2,heavy drowsy
11141,,,PhiID prediction,post2,heavy drowsy
11142,,,PhiID prediction,post2,heavy drowsy
11143,,,PhiID prediction,post2,heavy drowsy
11144,,,PhiID prediction,post2,heavy drowsy
11145,,,PhiID prediction,post2,heavy drowsy
11146,,,PhiID prediction,post2,heavy drowsy
11147,,,PhiID prediction,post2,heavy drowsy
11148,,,PhiID prediction,post2,heavy drowsy
11149,,,PhiID prediction,post2,heavy drowsy
11150,,,PhiID prediction,post2,heavy drowsy
11151,,,PhiID prediction,post2,heavy drowsy
11152,,,PhiID prediction,post2,heavy drowsy
11153,,,PhiID prediction,post2,heavy drowsy
11154,,,PhiID prediction,post2,heavy drowsy
11155,,,PhiID prediction,post2,heavy drowsy
11156,,,PhiID prediction,post2,heavy drowsy
11157,,,PhiID prediction,post2,heavy drowsy
11158,,,PhiID prediction,post2,heavy drowsy
11159,,,PhiID prediction,post2,heavy drowsy
11160,,,PhiID prediction,post2,heavy drowsy
11161,,,PhiID prediction,post2,heavy drowsy
11162,,,PhiID prediction,post2,heavy drowsy
11163,,,PhiID prediction,post2,heavy drowsy
11164,,,PhiID prediction,post2,heavy drowsy
11165,,,PhiID prediction,post2,heavy drowsy
11166,,,PhiID prediction,post2,heavy drowsy
11167,,,PhiID prediction,post2,heavy drowsy
11168,,,PhiID prediction,post2,heavy drowsy
11169,,,PhiID prediction,post2,heavy drowsy
11170,,,PhiID prediction,post2,heavy drowsy
11171,,,PhiID prediction,post2,heavy drowsy
11172,,,PhiID prediction,post2,heavy drowsy
11173,,,PhiID prediction,post2,heavy drowsy
11174,,,PhiID prediction,post2,heavy drowsy
11175,,,PhiID prediction,post2,heavy drowsy
11176,,,PhiID prediction,post2,heavy drowsy
11177,,,PhiID prediction,post2,heavy drowsy
11178,,,PhiID prediction,post2,heavy drowsy
11179,,,PhiID prediction,post2,heavy drowsy
11180,,,PhiID prediction,post2,heavy drowsy
11181,,,PhiID prediction,post2,heavy drowsy
11182,,,PhiID prediction,post2,heavy drowsy
11183,,,PhiID prediction,post2,heavy drowsy
11184,,,PhiID prediction,post2,heavy drowsy
11185,,,PhiID prediction,post2,heavy drowsy
11186,,,PhiID prediction,post2,heavy drowsy
11187,,,PhiID prediction,post2,heavy drowsy
11188,,,PhiID prediction,post2,heavy drowsy
11189,,,PhiID prediction,post2,heavy drowsy
11190,,,PhiID prediction,post2,heavy drowsy
11191,,,PhiID prediction,post2,heavy drowsy
11192,,,PhiID prediction,post2,heavy drowsy
11193,,,PhiID prediction,post2,heavy drowsy
11194,,,PhiID prediction,post2,heavy drowsy
11195,,,PhiID prediction,post2,heavy drowsy
11196,,,PhiID prediction,post2,heavy drowsy
11197,,,PhiID prediction,post2,heavy drowsy
11198,,,PhiID prediction,post2,heavy drowsy
11199,,,PhiID prediction,post2,heavy drowsy
11200,,,PhiID prediction,post2,heavy drowsy
11201,,,PhiID prediction,post2,heavy drowsy
11202,,,PhiID prediction,post2,heavy drowsy
11203,,,PhiID prediction,post2,heavy drowsy
11204,,,PhiID prediction,post2,heavy drowsy
11205,,,PhiID prediction,post2,heavy drowsy
11206,,,PhiID prediction,post2,heavy drowsy
11207,,,PhiID prediction,post2,heavy drowsy
11208,,,PhiID prediction,post2,heavy drowsy
11209,,,PhiID prediction,post2,heavy drowsy
11210,,,PhiID prediction,post2,heavy drowsy
11211,,,PhiID prediction,post2,heavy drowsy
11212,,,PhiID prediction,post2,heavy drowsy
11213,,,PhiID prediction,post2,heavy drowsy
11214,,,PhiID prediction,post2,heavy drowsy
11215,,,PhiID prediction,post2,heavy drowsy
11216,,,PhiID prediction,post2,heavy drowsy
11217,,,PhiID prediction,post2,heavy drowsy
11218,,,PhiID prediction,post2,heavy drowsy
11219,,,PhiID prediction,post2,heavy drowsy
11220,,,PhiID prediction,post2,heavy drowsy
11221,,,PhiID prediction,post2,heavy drowsy
11222,,,PhiID prediction,post2,heavy drowsy
11223,,,PhiID prediction,post2,heavy drowsy
11224,,,PhiID prediction,post2,heavy drowsy
11225,,,PhiID prediction,post2,heavy drowsy
11226,,,PhiID prediction,post2,heavy drowsy
11227,,,PhiID prediction,post2,heavy drowsy
11228,,,PhiID prediction,post2,heavy drowsy
11229,,,PhiID prediction,post2,heavy drowsy
11230,,,PhiID prediction,post2,heavy drowsy
11231,,,PhiID prediction,post2,heavy drowsy
11232,,,PhiID prediction,post2,heavy drowsy
11233,,,PhiID prediction,post2,heavy drowsy
11234,,,PhiID prediction,post2,heavy drowsy
11235,,,PhiID prediction,post2,heavy drowsy
11236,,,PhiID prediction,post2,heavy drowsy
11237,,,PhiID prediction,post2,heavy drowsy
11238,,,PhiID prediction,post2,heavy drowsy
11239,,,PhiID prediction,post2,heavy drowsy
11240,,,PhiID prediction,post2,heavy drowsy
11241,,,PhiID prediction,post2,heavy drowsy
11242,,,PhiID prediction,post2,heavy drowsy
11243,,,PhiID prediction,post2,heavy drowsy
11244,,,PhiID prediction,post2,heavy drowsy
11245,,,PhiID prediction,post2,heavy drowsy
11246,,,PhiID prediction,post2,heavy drowsy
11247,,,PhiID prediction,post2,heavy drowsy
11248,,,PhiID prediction,post2,heavy drowsy
11249,,,PhiID prediction,post2,heavy drowsy
11250,,,PhiID prediction,post2,heavy drowsy
11251,,,PhiID prediction,post2,heavy drowsy
11252,,,PhiID prediction,post2,heavy drowsy
11253,,,PhiID prediction,post2,heavy drowsy
11254,,,PhiID prediction,post2,heavy drowsy
11255,,,PhiID prediction,post2,heavy drowsy
11256,,,PhiID prediction,post2,heavy drowsy
11257,,,PhiID prediction,post2,heavy drowsy
11258,,,PhiID prediction,post2,heavy drowsy
11259,,,PhiID prediction,post2,heavy drowsy
11260,,,PhiID prediction,post2,heavy drowsy
11261,,,PhiID prediction,post2,heavy drowsy
11262,,,PhiID prediction,post2,heavy drowsy
11263,,,PhiID prediction,post2,heavy drowsy
11264,,,PhiID prediction,post2,heavy drowsy
11265,,,PhiID prediction,post2,heavy drowsy
11266,,,PhiID prediction,post2,heavy drowsy
11267,,,PhiID prediction,post2,heavy drowsy
11268,,,PhiID prediction,post2,heavy drowsy
11269,,,PhiID prediction,post2,heavy drowsy
11270,,,PhiID prediction,post2,heavy drowsy
11271,,,PhiID prediction,post2,heavy drowsy
11272,,,PhiID prediction,post2,heavy drowsy
11273,,,PhiID prediction,post2,heavy drowsy
11274,,,PhiID prediction,post2,heavy drowsy
11275,,,PhiID prediction,post2,heavy drowsy
11276,,,PhiID prediction,post2,heavy drowsy
11277,,,PhiID prediction,post2,heavy drowsy
11278,,,PhiID prediction,post2,heavy drowsy
11279,,,PhiID prediction,post2,heavy drowsy
11280,,,PhiID prediction,post2,heavy drowsy
11281,,,PhiID prediction,post2,heavy drowsy
11282,,,PhiID prediction,post2,heavy drowsy
11283,,,PhiID prediction,post2,heavy drowsy
11284,,,PhiID prediction,post2,heavy drowsy
11285,,,PhiID prediction,post2,heavy drowsy
11286,,,PhiID prediction,post2,heavy drowsy
11287,,,PhiID prediction,post2,heavy drowsy
11288,,,PhiID prediction,post2,heavy drowsy
11289,,,PhiID prediction,post2,heavy drowsy
11290,,,PhiID prediction,post2,heavy drowsy
11291,,,PhiID prediction,post2,heavy drowsy
11292,,,PhiID prediction,post2,heavy drowsy
11293,,,PhiID prediction,post2,heavy drowsy
11294,,,PhiID prediction,post2,heavy drowsy
11295,,,PhiID prediction,post2,heavy drowsy
11296,,,PhiID prediction,post2,heavy drowsy
11297,,,PhiID prediction,post2,heavy drowsy
11298,,,PhiID prediction,post2,heavy drowsy
11299,,,PhiID prediction,post2,heavy drowsy
11300,,,PhiID prediction,post2,heavy drowsy
11301,,,PhiID prediction,post2,heavy drowsy
11302,,,PhiID prediction,post2,heavy drowsy
11303,,,PhiID prediction,post2,heavy drowsy
11304,,,PhiID prediction,post2,heavy drowsy
11305,,,PhiID prediction,post2,heavy drowsy
11306,,,PhiID prediction,post2,heavy drowsy
11307,,,PhiID prediction,post2,heavy drowsy
11308,,,PhiID prediction,post2,heavy drowsy
11309,,,PhiID prediction,post2,heavy drowsy
11310,,,PhiID prediction,post2,heavy drowsy
11311,,,PhiID prediction,post2,heavy drowsy
11312,,,PhiID prediction,post2,heavy drowsy
11313,,,PhiID prediction,post2,heavy drowsy
11314,,,PhiID prediction,post2,heavy drowsy
11315,,,PhiID prediction,post2,heavy drowsy
11316,,,PhiID prediction,post2,heavy drowsy
11317,,,PhiID prediction,post2,heavy drowsy
11318,,,PhiID prediction,post2,heavy drowsy
11319,,,PhiID prediction,post2,heavy drowsy
11320,,,PhiID prediction,post2,heavy drowsy
11321,,,PhiID prediction,post2,heavy drowsy
11322,,,PhiID prediction,post2,heavy drowsy
